Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,Children,Total_Spending,AcceptedCampaigns,TotalPurchases,Cluster,pca_1,pca_2,pca_3,tsne_1,tsne_2,tsne_3,umap_1,umap_2,umap_3
2,3,61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,50,4871,1,1080,0,23,0,0.6499404693921231,1.7851142152230477,0.47553951718351384,9.0092535,-2.2747262,-2.767052,3.5473285,7.1044173,5.4460764
3,3,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,71,4295,2,72,0,6,2,-1.9451091918674315,-0.17482464585195004,1.4685789453094698,-3.2639968,9.117426,-0.92382115,5.273384,2.4842265,4.4943213
2,4,18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,37,4425,1,57,0,7,2,-2.2041903564856833,-0.6428980006700242,-0.965862757409228,-18.274176,-3.017328,3.4633138,5.117698,2.9519,8.127437
4,5,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,53,4304,1,660,0,19,0,0.14705916074817707,0.48869998802942705,1.9121224734331794,-1.8925462,-11.624283,3.5155063,5.411298,5.496255,6.077075
1,5,9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,53,4839,1,103,0,7,2,-1.992278117289282,1.8525060989108109,-2.4799762204455424,3.7409024,16.11789,-15.753569,15.722559,2.54443,1.1552825
4,3,38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,42,4483,1,153,0,8,2,-1.4639490615091633,-0.01893462497321757,-0.5790562933860528,-9.574832,5.3209143,4.6445947,5.5181336,4.1893225,8.218313
3,5,58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,70,4851,1,1220,1,28,0,1.740459469147488,2.213835965804955,0.8203322648105394,12.410057,5.112814,2.6107922,4.769579,6.6877966,5.4640203
2,5,52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,61,4886,1,279,0,11,0,-0.7331224448909062,0.6398584684251699,0.06713192510706753,-2.8509617,-7.0481443,-4.556849,4.06423,3.6062186,6.896586
2,3,64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,48,4382,1,745,0,19,1,0.599540264143645,-1.0069076985480523,0.3642870612088351,5.2237678,-5.512812,4.5100303,4.3413315,7.274,6.7063036
4,3,54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,53,4324,1,264,0,11,1,-0.05955644550897544,-1.5956582140310467,1.1345355628171228,-13.690166,-14.694348,5.9252925,6.1246004,4.2597623,7.441726
2,3,83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,40,4216,0,2157,4,21,3,5.366456031838365,-0.331452814158689,-3.177490582761844,26.103977,3.169024,-9.2458105,17.353863,5.7659225,2.2242854
3,3,77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,67,4509,1,1526,3,22,3,3.7817640166111968,1.2880502158213911,-1.4623235811929811,24.321962,2.741007,-6.026434,17.266977,5.4730196,1.9084135
2,5,41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,48,4650,1,69,0,5,2,-1.2682781614624985,-1.0398669822989082,-0.11005440378970732,-18.166292,-10.662208,3.7743585,5.479637,3.0207286,6.96882
2,3,80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,60,4800,0,1597,1,25,3,3.245636681024289,0.06275746759268991,0.18543374006031685,16.67786,-2.8464324,4.1440673,5.6440263,9.657533,6.558996
1,4,18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,34,4235,1,64,0,6,2,-2.1281423531216057,-1.715425084094012,-1.3112423704054192,-21.336546,-3.4775465,5.1218047,4.7055097,2.4334903,8.53995
2,5,35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,42,4797,1,497,0,12,0,-1.4531322506537265,1.5985800264163341,-0.2471225502423228,0.79777265,-2.1076057,-6.293758,3.8847976,3.7125468,6.3828397
2,4,60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,70,4609,1,1067,0,15,1,0.6350768074781041,0.017398784964365203,1.1695107133057343,10.778886,0.59093064,5.3355846,5.0873322,6.3439913,5.346647
2,3,22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,4256,2,31,0,5,2,-2.55977859087325,-0.927022905740077,-0.14174709162961072,-10.292126,10.225584,-0.43160084,5.2875686,2.0574737,4.184658
2,5,44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,52,4501,2,211,0,9,0,-1.8151836793736207,0.7099633208269404,0.8485837706924516,-4.310913,-0.60254973,-11.764044,4.619459,3.6546843,5.0708766
4,3,55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,50,4785,1,877,1,21,3,1.3325703826819912,2.6101201088070685,-1.544297020059524,12.160285,10.933089,-11.148609,16.324825,3.723795,1.570881
2,3,17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,47,4736,1,11,0,3,2,-2.672528545135997,-0.19808226511780114,-1.0052903713263552,-10.913418,20.11065,-13.188029,-12.459903,5.8198795,3.1595345
4,3,92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,43,4628,0,2034,3,24,3,5.102058007184888,1.0422348696549784,-2.1218833820084875,23.998344,5.6134934,-8.705791,17.457314,5.6478252,2.3218243
2,4,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,35,4401,0,1991,3,18,3,4.632985123331769,-0.09276862755604713,-3.1001602410244242,26.139637,4.3514314,-9.858049,17.433655,5.7588816,2.3286445
4,6,82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,64,4292,0,1686,1,24,1,3.690569816767161,-1.2967686277883803,0.9882306348259255,27.244171,-5.001318,1.9589256,6.5573583,8.738263,6.616042
4,4,38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,44,4356,1,324,0,12,0,-0.8733309984787659,1.4111807963440675,-1.1221763515577907,6.7059326,19.19959,-13.075576,15.5110445,2.8755612,1.0195665
3,4,16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,47,4276,1,69,0,6,2,-1.5405294183648042,-0.013478827147043362,-1.7142319485193829,6.9673014,19.423326,-14.6213255,15.347145,2.8277056,0.9986429
2,5,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,71,4812,2,252,0,11,0,-1.1990310843631788,2.9332021063228244,-0.4978348692920949,7.242154,15.919202,-9.414677,16.152302,2.9294655,0.69234276
1,4,23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,61,4742,1,54,0,4,2,-1.8504938469375376,-0.5975527880022222,-0.517071241396654,-15.231409,-4.1010904,-6.8702874,4.2232246,3.6008303,7.508927
3,5,74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,65,4682,2,964,0,23,0,0.8483047188163259,1.5153094600821881,1.9227027579555098,11.52386,9.241738,7.4566903,5.2524447,6.7217216,5.5615115
2,3,71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,75,4701,1,1327,0,26,1,1.9283909987752081,0.6289396251743778,1.4809942456953025,9.148236,-0.49328542,3.542567,4.0911846,7.1348014,5.695159
4,5,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,62,4302,2,68,0,5,2,-1.5730516976442186,-0.5798667496653397,1.2748001501406467,-6.568993,-12.621003,-3.3538904,5.9897275,2.8584704,4.940447
2,3,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,67,4752,0,60,0,4,2,-1.7309828793871667,-0.47014517482727763,-0.6080975438557521,-14.629674,-10.590796,-11.69661,3.8206122,4.68562,8.363111
2,2,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,71,4632,2,55,1,4,2,-1.6074285402659712,0.014915426608677129,0.30096335332485064,-0.81739396,10.813294,2.8516474,4.620768,2.2527914,4.6284776
2,5,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,60,4313,0,1456,1,20,1,3.180312022980851,-1.528854212909445,0.36041739297792985,25.40673,-6.5103393,2.2224967,6.4246864,9.124807,6.2644773
0,4,75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,68,4623,1,563,0,17,1,0.7901993116383464,-0.5664577902456732,0.3195982246200424,4.564884,0.20307608,16.97861,5.49906,6.932391,6.5118427
2,2,70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,72,4700,1,1504,0,22,1,1.4869954964126664,1.3170655517355463,1.2078615088905287,9.140735,0.6109243,0.64102775,4.048438,6.9751906,5.615734
2,4,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,59,4270,2,564,0,17,1,0.11285182658911534,-0.35349417726411614,1.1428183132611167,1.219573,-4.4584937,7.549547,4.8550653,7.1270957,6.7764277
2,3,77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,63,4419,0,1125,1,22,1,2.9187458491490195,-1.3056090171259989,0.5072726190894328,21.150343,-3.2581525,4.8389816,6.2009854,9.918234,6.437146
2,3,54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,67,4240,1,358,1,13,2,-0.23406133057925407,-0.004844860720574082,0.5941489510086728,-0.99081373,8.950346,6.692438,4.8573003,6.2077494,6.3699975
4,3,42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,55,4404,1,42,0,4,2,-1.6197355408139065,-0.7115316988589776,-0.2100319057603527,-10.069048,4.927362,6.7846813,5.629646,4.0382333,8.475621
2,5,55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,62,4270,1,184,1,8,2,-0.3876488030221646,-1.0802885412440568,0.6610617824399199,-9.34705,-11.754439,8.439457,5.6720223,4.412779,6.256334
2,5,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,43,4641,1,460,0,14,0,-1.2418671772612884,1.0673868405952176,-0.443733552868799,-0.49681434,-2.4590933,-6.3330145,3.9115398,3.8262482,6.417923
4,4,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,81,4236,0,145,0,7,2,-0.1855484799446935,-0.2256742181020505,-0.4662172207005671,9.509487,19.30184,-13.919717,15.354312,2.9023688,1.0404289
2,5,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,79,4733,0,1376,0,24,3,2.8753894608152977,1.017195515468154,-0.5182853595487876,15.59939,4.360706,-13.202325,16.585081,4.3227563,2.2265086
4,2,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,57,4729,1,792,0,21,0,0.29168520291927363,1.0031722590771164,0.7194172360444693,8.003923,-7.5724325,-1.7189906,3.6347377,6.9118934,6.405152
2,3,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,74,4815,0,1382,0,22,1,2.7638994306946905,-0.17769176330078001,1.0701913475780536,17.343914,-4.85103,8.750229,6.0609164,9.433721,7.3623405
1,5,28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,79,4790,0,28,0,3,2,-1.3833009584880176,-0.5024659178651392,-0.3054921964269898,-14.511428,-6.3987947,-9.230855,3.9930463,4.2165604,7.5903754
3,3,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,80,4478,0,1033,0,23,1,2.3013990428811244,-0.7823184127086734,1.2921104915116794,11.540579,-4.353416,10.779802,5.4914784,8.366211,7.466991
2,2,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,57,4600,1,882,0,20,1,0.8107854963646729,0.28270201494552044,0.9047711267299714,7.299202,-6.006787,1.4702327,3.817052,7.108311,6.363863
4,3,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,77,4687,0,2231,3,13,3,4.184538318309638,0.5440187441418548,0.24826574740586735,25.947214,-0.5379143,6.7445,6.559508,9.830687,6.5120487
4,5,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,65,4825,1,1101,1,16,0,1.5888761281185702,2.322959286426112,-0.5234924363862895,14.763876,12.557039,-9.461846,16.245693,3.8437054,1.3963605
2,3,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,52,4859,1,369,0,11,0,-0.9714079125790923,1.3567569572293907,-0.3628639622179065,3.2436213,1.9572619,-3.084022,3.7405422,5.2956014,5.9580307
0,4,31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,46,4326,1,48,0,4,2,-1.9990480781578461,-1.5779310387623846,-1.5944515941859432,-24.746138,1.647218,4.8700185,4.021746,2.0078459,8.731771
4,6,51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,77,4706,1,467,1,15,0,0.494659710948711,2.556628967728005,-0.04856127655060983,15.05528,13.977833,-9.355703,16.187544,3.7916718,1.349983
2,6,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,55,4755,2,44,0,5,2,-2.3047316832565565,0.6731307360743164,0.008449199488184195,-9.182541,3.4559495,-15.298369,4.076511,2.895818,5.702895
1,4,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,47,4673,2,38,0,6,2,-2.2095304239585034,0.009130105480502568,-0.31778476635177605,-15.557704,10.420718,2.1223726,3.9502532,2.615802,7.799885
2,3,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,58,4439,2,81,0,6,2,-1.8797598039158876,-0.24569389138126865,0.7780197310321436,-10.25438,4.860976,-5.9620705,4.647836,2.2433574,4.7402797
3,4,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,55,4533,1,167,0,8,2,-1.1151234360788747,0.9735369372586556,-1.6964600039291233,7.3384995,17.239857,-14.721895,15.505816,2.7127385,1.0255659
4,3,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,71,4254,2,45,0,5,2,-1.4518995065789095,-0.9244655699802813,1.7321910189317344,-4.575925,6.327277,-0.39264864,5.740333,2.4505372,4.6794405
2,3,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,54,4603,1,664,0,18,1,0.697262811426127,0.18282546201938044,0.7332398961299601,6.138927,-4.6257505,1.9279357,4.0081534,7.1059513,6.39194
0,3,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,62,4496,1,622,0,17,1,0.3441751180105895,-0.4058478068924388,0.4972090644631707,1.265884,0.8718481,17.190336,4.9524293,6.896003,6.5978107
0,2,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,4680,1,48,0,5,2,-2.4274494813957976,-0.4450674214142839,-1.7157028474427238,-23.594917,2.225696,0.5805311,3.869472,2.3017647,8.56586
2,5,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,51,4453,1,461,0,14,1,0.39018154640599206,-1.121865717923381,0.4697225424102845,0.45266205,-6.3925543,13.030481,5.7135787,6.153996,6.595411
2,3,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,49,4517,1,1073,0,25,1,1.4130354779633199,-0.2665057923787838,0.0683358378721839,5.2238975,-4.165925,7.2930408,4.633976,7.334388,6.76426
0,3,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,40,4499,1,55,0,6,2,-2.0827623680613896,-1.1853402740942187,-1.2545685055133524,-24.478064,-2.2936246,-0.2521371,4.367266,1.6100613,8.25849
2,3,67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,70,4664,1,976,0,23,1,0.9758693909864828,0.8750993508054598,1.2666475993784894,9.563757,0.22250092,2.8377917,4.1040154,7.0505815,5.6840434
4,4,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,4217,1,20,0,4,2,-1.3892055912173318,-1.7604070793265068,-0.12305547397344666,-11.768093,3.453595,8.954722,5.4863353,4.1134663,8.434882
2,5,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,44,4621,0,1149,0,16,1,1.9451907292437953,-1.2921465493975877,-0.42955643662943366,15.288473,-11.904098,10.959801,5.643684,8.936266,6.274177
1,3,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,65,4218,0,43,0,5,2,-1.2874315180965858,-2.200797081063643,-0.1576779134064533,-11.956611,-6.218323,12.075107,4.8119297,1.5534991,8.419381
3,3,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,51,4456,1,224,1,8,2,-0.7041333499621303,-0.2599382357822807,-0.6794319412722031,-11.565598,8.46185,6.321691,5.499363,3.7235467,8.3112135
4,2,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,52,4853,1,101,0,6,0,-1.6479512415476931,2.079716405388041,-2.067776421503894,7.761536,14.125973,-14.0054455,15.951601,2.8320248,1.0460128
4,3,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,80,4641,0,209,0,9,1,-0.08222534070270568,-0.4840382968498034,1.200590267053542,-6.720738,-11.266536,13.566706,5.053109,5.735475,7.3269696
2,4,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,41,4836,0,968,0,20,1,1.8370417616973387,-0.6365646091138537,-0.5012753347884197,18.265455,-13.501321,10.024037,5.2032576,9.308581,6.355401
4,5,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,74,4590,0,1165,0,16,1,2.744214661857349,-1.036296653302653,1.8211118106319242,15.830694,-2.7469456,15.724991,6.7969627,8.724208,6.96595
2,3,42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,59,4307,1,24,0,4,2,-1.436786863074369,-1.50019390406938,-0.06610955773797343,-15.128821,1.1992671,6.675718,5.47256,3.6280758,8.700852
2,5,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,71,4812,2,252,0,11,0,-1.1990310843631788,2.9332021063228244,-0.4978348692920949,7.242154,15.919202,-9.414677,16.150349,2.8962502,0.67981464
2,4,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,41,4873,1,165,0,8,2,-1.9632254472017083,0.9403212060089393,-0.6877350099502066,-18.961496,0.88734365,-7.10147,4.362842,2.5989254,7.2348695
4,3,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,49,4828,0,269,0,11,2,-0.9840688482559303,0.38175761689894616,-0.7349252381244876,-7.2336707,3.4296315,2.7382817,5.3950534,4.280401,7.911048
4,5,39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,53,4531,1,102,0,6,2,-1.348488401692621,-0.5232049280179377,-0.15729153121900202,-11.08998,-8.76493,-2.0790424,4.9277906,3.8932846,6.9880877
0,3,65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,42,4536,0,461,0,18,1,1.212210583684197,-1.7386239396058785,-1.4150406225643648,10.660575,-14.439795,15.396651,5.475812,8.500624,6.8515005
1,4,20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,47,4763,1,47,0,5,2,-2.0405832199646277,-0.3544691227483663,-1.0526957007117992,-19.531864,-3.3227634,-5.062057,4.2945366,2.8001351,7.7546806
4,4,42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,50,4336,2,144,0,7,2,-1.5229580343552829,-0.4650119637378401,1.1594023052517497,-7.0071073,-0.23731785,-2.9754305,5.4407845,2.2953794,5.067928
2,3,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,58,4827,0,1338,0,23,1,1.6892887678466368,0.2197368281749229,0.16424158430173072,13.591801,-4.164944,1.5968648,4.0088544,7.7149396,5.887218
2,5,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,67,4417,1,917,0,23,1,0.9277203379099086,-0.020102573732262492,1.571510663841788,-2.4783869,-11.0199,9.482214,5.6663346,6.3625107,5.663017
2,5,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,55,4748,2,318,0,12,0,-1.3899946403314904,2.6434000780995626,-1.168661323132672,5.99499,15.7432375,-9.803682,16.095116,2.8783345,0.7131657
2,4,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,59,4807,2,253,0,10,0,-1.6726610249870488,1.5891462268068681,0.15536906011293725,-6.929416,11.964135,-9.264622,4.2255807,3.0894003,4.101893
2,3,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,53,4850,1,502,0,15,0,-0.5214331446861651,1.5562566050788975,-0.35879902536170377,3.370926,2.5194633,-2.5516412,3.743491,5.336929,5.950503
2,5,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,43,4406,1,119,0,6,2,-1.4747094547613198,-1.4036399210519475,-0.5862768436320355,-16.124964,-7.1414347,2.8157377,5.3423886,3.269819,7.285301
0,5,60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,47,4874,2,1250,0,16,0,-1.0236708021709688,4.398513972020984,1.066428149814679,5.9371552,0.72516745,-14.45387,3.9204044,4.474793,4.2962537
2,5,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,47,4443,1,969,0,23,1,1.6276845810631206,-0.9168499192575971,0.4884295571647056,2.6332264,-7.472785,11.419599,5.7595053,7.054686,6.075592
2,5,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,76,4532,2,76,0,6,2,-1.7131762471514635,0.1510325365299407,1.0345343644614649,-1.8406926,14.874253,-1.6478359,4.9495926,2.885484,4.632257
4,4,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,63,4282,2,62,0,5,2,-1.2432216161338214,-0.8577452662558309,1.266866826317053,-5.8947043,-11.472446,-4.3609953,5.9235344,2.6757536,4.7480955
0,5,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,64,4522,0,1382,1,25,1,3.32825863706912,-1.1852486172062706,0.43264101199504756,19.339584,2.0097535,12.460167,6.759406,9.426624,6.493477
2,4,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,50,4346,1,84,0,6,2,-1.4393276777335493,-1.5414935903937246,-0.052394753689689946,-14.578887,-9.928504,4.590071,5.779353,3.3433723,7.1994433
2,5,34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,74,4555,2,255,1,9,0,-1.282124766524569,1.099890074378917,1.2583636608389657,-3.9655025,-5.0676136,-11.035153,4.707597,3.9627094,4.997883
3,3,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,66,4584,2,43,0,4,2,-2.0436243479655434,-0.315520994161512,0.595301494284553,-7.6799774,6.3530164,-6.215438,4.682022,2.5237272,4.5278993
2,4,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,71,4473,1,398,0,13,1,0.4128371641640303,-0.9551774914749079,0.7209206244182622,4.5628905,-4.2849264,13.60986,5.70746,6.872953,6.9050236
3,4,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,49,4278,1,76,0,6,2,-1.49838548774609,-1.3105115660198499,0.3129667487027847,-13.8189,-11.570943,3.4736593,5.9054513,3.5249877,7.319767
2,5,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,62,4227,2,902,1,13,1,0.5144584211151941,-0.8009515309675034,1.4550170544868444,-8.848017,-13.071585,9.815228,5.690486,4.599163,6.196044
0,5,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,45,4262,1,823,0,20,1,1.0076279346281674,-1.5407855363063976,-0.2564542139538124,0.21092519,-3.14229,15.717514,5.6703815,7.000724,6.109629
2,5,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,50,4206,1,1179,0,24,1,1.80362623427148,-1.2345825284481815,1.4902004186027502,-0.991819,-11.016885,11.409749,5.986085,6.8327236,5.8914533
2,5,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,52,4827,1,1921,1,28,3,2.677394125089475,0.9839553686175231,0.18256781585173254,18.341164,4.067894,7.1298804,6.3974967,9.165187,6.2091146
3,5,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,75,4631,2,185,0,8,0,-0.8224254993138455,0.12802083356509658,1.9766761782247224,-9.546645,-0.2846365,-10.3723545,4.8348575,2.8357062,5.5736656
